23.50,121.00
53.00,-8.00
40.40,-3.68
37.06,-120.85
55.75,37.62
55.75,37.62
52.37,4.90
52.37,4.90
38.00,-97.00
38.00,-97.00
41.77,-87.94
37.57,126.98
37.54,-120.85
38.00,-97.00
38.00,-97.00
35.17,-120.44
26.06,119.31
50.45,30.52
50.45,30.52
55.75,37.62
56.91,59.94
48.86,2.35
55.75,37.62
52.37,4.89
40.85,-74.83
38.00,-97.00
38.00,-97.00
1.00,38.00
20.00,77.00
-33.90,150.97
40.71,-74.01
39.49,-74.48
39.49,-74.48
50.45,30.52
39.04,-77.49
39.04,-77.49
39.04,-77.49
