33.74,-117.06
38.61,-121.46
37.68,-120.95
36.77,-119.76
38.63,-121.33
37.74,-121.12
37.64,-120.97
37.67,-121.02
37.43,-120.78
37.47,-120.86
37.54,-120.85
37.73,-120.95
37.54,-120.85
37.54,-120.85
37.77,-120.85
37.77,-120.85
37.74,-121.24
37.68,-120.95
37.72,-121.04
37.67,-121.02
37.77,-120.85
38.12,-121.17
37.74,-121.24
37.67,-121.02
37.62,-121.46
37.65,-121.14
37.73,-120.95
37.77,-120.85
37.54,-120.85
37.54,-120.85
37.54,-120.85
37.47,-120.86
37.54,-120.85
37.59,-120.96
